opening,count,avg_cpl,top1_pct
Kings Fianchetto Opening 1...d5 2.Bg2 Nf6,74,432.55405405405406,36.486486486486484
Ruy Lopez Opening Classical Defense 4.O O d6 5.c3,74,73.82432432432432,33.78378378378378
Italian Game Hungarian Defense 4.d4 exd4 5.c3 Nf6,73,154.78082191780823,45.20547945205479
Ruy Lopez Opening Classical Defense 4.O O d6,73,98.47945205479452,31.506849315068493
Giuoco Piano Game Center Attack Mason Gambit 6...Nxe4 7.cxd4,73,244.63013698630138,35.61643835616438
French Defense Advance Variation 3...Ne7,73,761.986301369863,23.28767123287671
Kings Gambit Accepted Fischer Defense 4.d4 g5 5.h4,73,59.602739726027394,45.20547945205479
Reti Opening Kingside Fianchetto Variation 2.g3 Bg7 3.d4,73,203.02739726027397,27.397260273972602
Caro Kann Defense Exchange Variation...4.Bd3 Nc6 5.Nf3 Bg4,73,41.945205479452056,39.726027397260275
Modern Defense with 1 d4 2.Nf3 Bg7 3.Bf4,72,162.0,41.66666666666667
Giuoco Piano Game 4.Nc3,72,282.52777777777777,38.88888888888889
Queens Pawn Opening Blackmar Blackmar Diemer Gambit 3...Nf6,72,237.66666666666666,45.83333333333333
Ponziani Opening 3...d5,72,323.69444444444446,43.05555555555556
Alapin Sicilian Defense 2...Nc6 3.Nf3,72,212.81944444444446,43.05555555555556
Modern Defense with 1 d4 2.c3,72,224.65277777777777,27.77777777777778
French Defense Advance Paulsen Euwe Variation,72,314.2083333333333,40.27777777777778
Italian Game Knight Attack Polerio Bishop Check Line 6...c6 7.dxc6 bxc6 8.Bd3,72,445.06944444444446,48.61111111111111
Kings Gambit Accepted Fischer Defense 4.d4 g5 5.h4 g4,72,193.81944444444446,33.33333333333333
Kings Indian Defense 3.Nf3 Bg7 4.e3,72,61.43055555555556,27.77777777777778
Birds Opening 1...c5 2.Nf3 Nc6 3.e3,72,32.69444444444444,25.0
Queens Pawn Opening Zukertort Chigorin Variation 3.e3,72,623.3333333333334,40.27777777777778
Nimzowitsch Larsen Attack 1...g6 2.Bb2,71,253.46478873239437,30.985915492957744
Italian Game 3...d6 4.d4 Bg4,71,118.40845070422536,36.61971830985916
Clemenz Opening 1...e5,71,53.647887323943664,40.845070422535215
English Opening Four Knights Kingside Fianchetto Line 4...Bc5 5.Bg2 d6 6.O O,71,317.056338028169,47.88732394366197
Indian Game Spielmann Indian Variation 3.d5 e6 4.Nc3,71,51.46478873239437,36.61971830985916
Sicilian Defense Old Sicilian Variation 3.c4,71,84.29577464788733,35.2112676056338
Sicilian Defense Open Pelikan and Sveshnikov Retreat Variation 6...Bb4,71,496.76056338028167,36.61971830985916
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.Nf3,71,218.1549295774648,30.985915492957744
English Opening Kings English Variation 2.b3 Nc6 3.Bb2,71,462.49295774647885,35.2112676056338
Modern Defense Standard Pseudo Austrian Attack 4...e6 5.Nf3 Ne7 6.Be3,70,72.34285714285714,35.714285714285715
Old Benoni Defense 2.c3,70,229.18571428571428,31.428571428571427
Old Benoni Defense Benoni Indian Defense 3.Nc3 e6,70,406.1714285714286,45.714285714285715
Kings Gambit Accepted Fischer Defense 4.Bc4 h6,70,49.7,30.0
Caro Kann Defense Panov Attack,70,340.54285714285714,24.285714285714285
English Opening Reversed Sicilian Three Knights System,69,326.0,37.68115942028986
Modern Defense Standard Pseudo Austrian Attack 4...Nd7 5.Nf3,69,54.44927536231884,33.33333333333333
Giuoco Piano Game Main Line Albin Gambit 5...d6 6.d4 exd4,69,87.1304347826087,30.434782608695656
Indian Game East Indian London System 3...Bg7 4.e3 d6 5.c3,69,57.89855072463768,42.028985507246375
Giuoco Piano Game 4.O O Nf6 5.d3 O O 6.Bg5,69,45.11594202898551,49.275362318840585
Indian Game East Indian London System...5.Be2 d6 6.O O Nbd7,69,591.0869565217391,24.637681159420293
Indian Game Knights Variation East Indian Defense...4.e4 d6 5.Bc4 O O,69,79.7536231884058,27.536231884057973
English Opening Reversed Sicilian Closed 3.g3 Bc5 4.Bg2 d6 5.e3,69,444.3623188405797,33.33333333333333
Pirc Defense Czech Defense 4.f4 g6 5.Nf3 Bg7 6.Bd3,68,100.94117647058823,35.294117647058826
Alekhines Defense Scandinavian Variation 3.exd5 Nxd5 4.Nxd5 Qxd5 5.d4,68,221.11764705882354,36.76470588235294
Scotch Game Classical Paulsen Attack,68,181.98529411764707,42.64705882352941
Vienna Game Falkbeer Variation,68,558.8676470588235,32.35294117647059
Reti Opening Reti Gambit Declined Advance Variation 3.e3,68,290.79411764705884,42.64705882352941
Queens Pawn Opening Krause Variation,68,389.3529411764706,26.47058823529412
Four Knights Game Scotch Variation 4...Bb4,67,66.38805970149254,46.26865671641791
Caro Kann Defense Advance Botvinnik Carls Defense 4.c3,67,222.47761194029852,40.298507462686565
English Opening Great Snake Variation 2.Nc3 Bg7,67,328.44776119402985,31.343283582089555
Sicilian Defense Smith Morra Gambit,67,130.26865671641792,44.776119402985074
French Defense St George Defense 3.Nf3,67,218.2537313432836,28.35820895522388
Giuoco Piano Game Center Attack Greco Attack 7...Nxe4,67,492.5820895522388,44.776119402985074
Giuoco Piano Game Giuoco Pianissimo Variation,67,185.37313432835822,26.865671641791046
Modern Defense with 1 e4 2.Bc4 Bg7 3.Qf3 e6 4.d4,67,186.29850746268656,35.82089552238806
Scotch Game Scotch Gambit 4...d6 5.Nxd4 Nf6 6.Nc3,67,115.3731343283582,44.776119402985074
Sicilian Defense Old Sicilian Variation,66,236.65151515151516,39.39393939393939
Mieses Opening 1...c5,66,102.1969696969697,31.818181818181817
Pirc Defense...3.f4 g6 4.Nf3 Bg7 5.Bc4,66,60.303030303030305,39.39393939393939
Scotch Game Scotch Gambit Dubois Reti Advance Variation 5...d5,66,85.4090909090909,50.0
Old Benoni Defense Franco Benoni Defense 3...exd5 4.exd5 d6,66,216.72727272727272,36.36363636363637
Caro Kann Defense Advance Variation 3...Bf5 4.c4 e6,66,196.27272727272728,39.39393939393939
Sicilian Defense Staunton Cochrane Variation 2...Nc6 3.Nc3 g6,66,494.8181818181818,25.757575757575758
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...e6 4.Nc3,66,215.66666666666666,37.878787878787875
Petrovs Defense 3.d3 Nc6 4.Be2 d5,66,126.53030303030303,30.303030303030305
Italian Game Two Knights Open,66,87.36363636363636,42.42424242424242
Kings Fianchetto Opening 1...e5 2.Bg2 Nc6,66,354.95454545454544,42.42424242424242
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...a6 4.Bxc6 bxc6,65,75.98461538461538,36.92307692307693
Sicilian Defense Smith Morra Gambit...3.Qxd4 Nc6 4.Qd1 Nf6,65,76.75384615384615,36.92307692307693
Anderssen Opening 1...e5,65,205.26153846153846,33.84615384615385
Scotch Game Scotch Gambit Dubois Reti Advance Variation,65,83.21538461538462,52.307692307692314
Owens Defense 2.d4 Bb7 3.Bd3,65,346.16923076923075,38.46153846153847
Slav Defense Modern Exchange Variation 4...cxd5 5.Nc3 Nc6,65,219.04615384615386,29.230769230769234
Ruy Lopez Opening Morphy Defense,65,362.75384615384615,56.92307692307692
Scandinavian Defense Mieses Kotrc Main Line 4.Nf3,65,211.41538461538462,43.07692307692308
Italian Game Hungarian Defense 4.c3 Nf6,64,89.359375,29.6875
Kings Indian Defense Normal Variation 4.Bf4 O O,64,211.921875,34.375
Nimzowitsch Defense 2.Nc3 Nf6,64,360.0,35.9375
Birds Opening Dutch Variation 2.Nf3 c5 3.e3 Nc6,64,208.21875,35.9375
Indian Game East Indian Anti Nimzo Indian Variation...5.cxd5 g6 6.Nc3 Bg7 7.e4,64,63.328125,29.6875
Bishops Opening Berlin Defense 3.d3,64,484.890625,42.1875
Modern Defense with 1 d4 2.c4 Bg7 3.e4 e6,64,50.984375,42.1875
Mieses Opening 1...d5 2.g3,63,305.3015873015873,36.507936507936506
Closed Sicilian Defense Traditional Line 3.Nf3 g6 4.d4,63,38.44444444444444,31.746031746031743
Pirc Defense Main Line 4.Be3 Bg7 5.Qd2 O O,63,219.4126984126984,38.095238095238095
Kings Indian Defense Normal Variation 4.e4 O O 5.f3,63,197.88888888888889,33.33333333333333
Kings Indian Defense Normal Variation...5.Bf4 d6 6.e3 Nbd7,63,207.76190476190476,30.158730158730158
Indian Game...3.Bd3 Bg7 4.f4 d6 5.Nf3,63,52.12698412698413,38.095238095238095
Nimzowitsch Larsen Attack Indian Variation,63,371.42857142857144,26.984126984126984
English Opening Symmetrical Anti Benoni Variation...5.e4 O O 6.d5 e6,63,83.84126984126983,26.984126984126984
Ruy Lopez Opening Fianchetto Defense 4.O O,63,401.46031746031747,46.03174603174603
Lion Defense 4.Nf3,63,43.523809523809526,31.746031746031743
Four Knights Game Scotch Variation Accepted 5.Nxd4,63,74.9047619047619,52.38095238095239
Ruy Lopez Opening Berlin Defense,63,123.60317460317461,36.507936507936506
Reti Opening Kings Indian Attack Symmetrical Defense 3.Bg2 Bg7 4.d3 O O 5.O O,63,487.58730158730157,34.92063492063492
Pirc Defense Classical Quiet System 5...O O 6.O O Nbd7,62,48.83870967741935,35.483870967741936
Pirc Defense...5.O O O O 6.c3 Nbd7,62,192.38709677419354,40.32258064516129
Italian Game Hungarian Defense 4.c3,62,54.62903225806452,41.935483870967744
Italian Game Hungarian Defense,62,655.1774193548387,35.483870967741936
Owens Defense 2.d4 Bb7 3.Nc3 e6 4.Nf3,62,197.80645161290323,45.16129032258064
Owens Defense...3.Bd3 e6 4.Nf3 Nf6,62,222.48387096774192,30.64516129032258
Kings Gambit Accepted Schallopp Defense 4.e5 Nh5,62,828.5322580645161,38.70967741935484
English Opening Anglo Indian Kings Indian Defense...5.O O d6 6.Nc3 Nbd7 7.d3,62,56.483870967741936,24.193548387096776
English Opening Mikenas Carls Sicilian Nei Gambit 5.Nf3 Nc6 6.d4 cxd4 7.Nxd4,62,241.43548387096774,40.32258064516129
Modern Defense with 1 d4 2.Bf4,62,185.0,40.32258064516129
Giuoco Piano Game Evans Gambit,62,260.258064516129,33.87096774193548
Nimzowitsch Defense Declined 2...d5 3.exd5 Qxd5 4.Nc3,62,194.17741935483872,41.935483870967744
Scandinavian Defense Modern Marshall Variation 4.Nf3 Bf5,61,61.01639344262295,42.62295081967213
Scandinavian Defense Mieses Kotrc Variation 3.Nf3 Nf6 4.d4,61,703.0983606557377,36.0655737704918
Giuoco Piano Game 4.O O,61,112.9672131147541,32.78688524590164
Pirc Defense...4.c3 Bg7 5.Nf3 O O,61,52.50819672131148,31.147540983606557
Ponziani Opening Ponziani Countergambit,61,290.72131147540983,31.147540983606557
Colle System,61,99.77049180327869,36.0655737704918
Scotch Game Scotch Gambit,61,236.327868852459,44.26229508196721
Philidor Defense 3.Nc3,61,98.91803278688525,55.73770491803278
Kings Fianchetto Opening...2.Bg2 Nf6 3.d3 d5 4.Nf3,61,72.77049180327869,42.62295081967213
Modern Defense with 1 e4...3.c3 d6 4.f4 Nf6 5.Bd3,60,44.21666666666667,43.333333333333336
Kings Pawn Opening 1...e5 2.Qg4 Nf6,60,27.7,36.666666666666664
Bishops Opening Berlin Vienna Hybrid Variation 4...Bb4,60,150.83333333333334,50.0
Giuoco Piano Game Main Line Giuoco Pianissimo Variation 5...d6 6.Bg5 h6,60,595.65,40.0
Modern Defense with 1 d4 2.c4 Bg7 3.Nc3,60,224.98333333333332,15.0
Modern Defense Three Pawns Pterodactyl Defense,60,42.63333333333333,38.333333333333336
English Opening Symmetrical Variation...3.d4 cxd4 4.Nxd4 e5,60,58.93333333333333,36.666666666666664
Queens Pawn Opening Mikenas Lithuanian Variation 4.e4,60,202.86666666666667,43.333333333333336
Reti Opening Black Mustang Defense 2.g3 e5 3.d3 d5,60,223.98333333333332,35.0
Reti Opening Kings Indian Attack Symmetrical Defense 3.Bg2 Bg7 4.O O d6,60,205.08333333333334,21.666666666666668
Modern Defense with 1 e4 2.d4 d6,60,215.36666666666667,28.333333333333332
Vienna Game Max Lange Fyfe Gambit,60,95.8,33.33333333333333
Reti Opening Queenside Fianchetto Variation 2.e4 Bb7,60,79.83333333333333,36.666666666666664
French Defense Queens Knight Variation,60,54.03333333333333,35.0
Queens Pawn Opening Wade Defense 3.e4 Nf6 4.Nc3,60,361.6666666666667,41.66666666666667
Old Benoni Defense 2.d5,59,269.0169491525424,37.28813559322034
Scotch Game Scotch Gambit Haxo Gambit,59,106.05084745762711,38.983050847457626
Nimzowitsch Larsen Attack Classical Variation 2.Bb2,59,260.1694915254237,37.28813559322034
Nimzowitsch Defense Scandinavian Exchange Variation 4.Nf3,59,261.6271186440678,35.59322033898305
Caro Kann Defense Accelerated Panov Open,59,440.1864406779661,32.20338983050847
Pirc Defense 2.d4 Nf6 3.Bd3 g6,59,87.38983050847457,28.8135593220339
Pirc Defense Main Line 4.Be3 Bg7 5.f3 Nbd7 6.Qd2,59,45.54237288135593,35.59322033898305
Alapin Sicilian Defense,59,387.0169491525424,47.45762711864407
Scandinavian Defense Mieses Kotrc Variation,59,863.7796610169491,40.67796610169492
Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4 Bf5 4.e3,59,262.3050847457627,35.59322033898305
Kings Indian Defense Orthodox Variation,58,51.258620689655174,31.03448275862069
Caro Kann Defense...6.Bb5 Bd7 7.Nxd7 Qxd7,58,218.17241379310346,31.03448275862069
Petrovs Defense Three Knights Game 3...Bb4 4.Bc4,58,422.5689655172414,36.206896551724135
Kings Indian Defense Normal Variation,58,41.6551724137931,34.48275862068966
Grob Opening Grob Gambit Hurst Attack,58,436.94827586206895,29.310344827586203
French Defense Advance Paulsen Main Line 6...cxd4 7.cxd4,58,248.75862068965517,39.6551724137931
Queens Pawn Opening English Defense 3.Nc3 Bb4 4.e4 Bb7,57,339.140350877193,35.08771929824561
Indian Game 2.c4,57,230.19298245614036,38.59649122807017
Kings Gambit Accepted Blachly Gambit,57,383.03508771929825,35.08771929824561
Modern Defense with 1 e4...4.Bd3 Nf6 5.O O O O 6.Re1,57,34.87719298245614,28.07017543859649
Nimzowitsch Defense Declined...3.exd5 Qxd5 4.Nc3 Qa5 5.d4,57,154.12280701754386,26.31578947368421
Modern Defense Standard Pseudo Austrian Attack 4...Nd7,57,218.05263157894737,29.82456140350877
Queens Pawn Opening 1...d5,57,494.3333333333333,36.84210526315789
Sicilian Defense 2.Nf3,56,93.60714285714286,37.5
Sicilian Defense Kramnik Variation 3...Nc6 4.Nc3,56,46.142857142857146,37.5
Alekhines Defense 2.e5,56,92.73214285714286,41.07142857142857
Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qe5,56,92.82142857142857,42.857142857142854
Indian Game Czech Indian Variation,56,302.875,28.57142857142857
English Opening Kings English Variation 2.g3,56,314.67857142857144,33.92857142857143
Bishops Opening Berlin Vienna Hybrid Variation 4...Be7 5.f4 d6 6.Nf3,56,61.17857142857143,41.07142857142857
Slav Defense Modern Line,55,77.63636363636364,25.454545454545453
Birds Opening Swiss Gambit 2...fxe4,55,230.45454545454547,47.27272727272727
Modern Defense Standard Line 3...d6 4.Bc4,55,69.14545454545454,45.45454545454545
Birds Opening Froms Gambit 2.fxe5,55,337.3636363636364,18.181818181818183
Alekhines Defense Two Pawns Attack 3...Nb6 4.d4,55,224.6,43.63636363636363
Bishops Opening Boi Variation 3.Nc3,55,34.89090909090909,43.63636363636363
Van t Kruijs Opening 1...c5,55,305.25454545454545,23.636363636363637
Owens Defense...3.Nc3 e6 4.Nf3 Bb4 5.Bd3,55,253.54545454545453,50.90909090909091
Kings Gambit Declined Queens Knight Miles Defense,55,49.61818181818182,45.45454545454545
Three Knights Opening Steinitz Defense 4.Bc4 Bg7,55,250.8909090909091,41.81818181818181
Birds Opening Dutch Variation 2.e3 g6 3.Nf3,55,249.23636363636365,32.72727272727273
Pirc Defense Classical Schlechter Variation,55,49.127272727272725,47.27272727272727
English Opening Anglo Indian Queens Knight Variation 2...c6 3.e4 e5 4.Nf3,54,336.8333333333333,25.925925925925924
Giuoco Piano Game Giuoco Pianissimo Italian Four Knights Variation 5...h6,54,253.74074074074073,27.77777777777778
Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qd8 4.d4 c6,54,138.11111111111111,29.629629629629626
Sicilian Defense Open Dragon Variation 6.Be3 Bg7,54,457.01851851851853,33.33333333333333
Benoni Defense Modern Variation 4.Nc3 exd5 5.cxd5 g6 6.e4,54,78.5925925925926,33.33333333333333
Ruy Lopez Opening Berlin Defense 4.d3 Bc5 5.Nc3,54,111.22222222222223,31.48148148148148
Alekhines Defense Modern Larsen Variation,54,106.05555555555556,29.629629629629626
Closed Sicilian Defense Traditional Line 3.Bc4,54,581.2777777777778,42.592592592592595
Alapin Sicilian Defense 2...e5 3.Nf3 Nc6,53,417.3207547169811,41.509433962264154
English Opening Kings English Variation 2.d3 Nf6,53,237.8490566037736,41.509433962264154
Bishops Opening Berlin Vienna Hybrid Variation 4...Bc5 5.f4,53,71.11320754716981,33.9622641509434
Giuoco Piano Game Main Line Giuoco Pianissimo Variation 5...d6 6.h3 a6,53,113.67924528301887,41.509433962264154
Italian Game Traxler Bishop Sacrifice Line 5...Ke7,53,94.77358490566037,58.490566037735846
Indian Game East Indian Przepiorka Variation...4.Bg2 O O 5.O O d6 6.c3,52,854.1538461538462,15.384615384615385
Queens Gambit Accepted Accelerated Mannheim Variation,52,367.6730769230769,38.46153846153847
Giuoco Piano Game Main Line Giuoco Pianissimo Variation 5...a6 6.Bb3 d6 7.h3,52,40.53846153846154,25.0
Scandinavian Defense Mieses Kotrc Variation...4.d4 Nf6 5.Nf3 Bg4,52,305.21153846153845,32.69230769230769
Slav Defense Exchange Symmetrical Line 7.e3,52,41.42307692307692,42.30769230769231
Modern Defense with 1 d4 2.Nf3 Bg7 3.e3,52,82.5576923076923,28.846153846153843
Kings Indian Defense Normal Variation 4.e4 O O 5.Be3 d6,52,614.1923076923077,34.61538461538461
Scotch Game Scotch Gambit Haxo Gambit 5.O O d6,52,625.5576923076923,34.61538461538461
Closed Sicilian Defense Grand Prix Attack 3...g6 4.Nf3 Bg7,52,223.28846153846155,40.38461538461539
Caro Kann Defense Exchange Variation...4.Bf4 Nc6 5.c3 Nf6 6.Bd3,52,754.9230769230769,28.846153846153843
Pirc Defense 2.g3 g6 3.Bg2 Bg7,52,56.17307692307692,40.38461538461539
Ruy Lopez Opening Berlin Beverwijk Zukertort Gambit,52,226.23076923076923,50.0
Four Knights Game 4.Be2,52,66.71153846153847,34.61538461538461
Kings Indian Defense Orthodox Variation 6...Nbd7 7.Bg5 h6 8.Bh4,51,49.294117647058826,25.49019607843137
Italian Game 3...d6 4.d4,51,670.7647058823529,50.98039215686274
Reti Opening Black Mustang Defense 2.g3,51,136.3921568627451,35.294117647058826
Modern Defense Three Pawns Pterodactyl Defense 4.d5 d6 5.Nf3,51,237.6078431372549,37.254901960784316
Reti Opening Kings Indian Attack Symmetrical Defense...4.d3 O O 5.e4 d6 6.O O,51,77.11764705882354,29.411764705882355
Old Benoni Defense 2.c3 cxd4 3.cxd4,51,99.29411764705883,31.372549019607842
Scotch Game Goring Gambit Declined,51,25.470588235294116,50.98039215686274
Four Knights Game Gunsberg Variation,51,69.11764705882354,35.294117647058826
Scandinavian Defense Mieses Kotrc Gubinsky Melts Defense,51,244.05882352941177,39.21568627450981
English Opening Symmetrical Variation 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4,51,648.5098039215686,31.372549019607842
Queens Gambit Accepted Old Variation...6.Nf3 Nf6 7.O O O O 8.Nc3,51,68.58823529411765,45.09803921568628
Kings Pawn Opening Kings Knight Konstantinopolsky Variation,51,129.7843137254902,35.294117647058826
Pirc Defense Classical Variation 4...Bg7 5.Bf4,51,254.2156862745098,41.17647058823529
English Opening Anglo Indian Kings Indian Defense 3.g3 Bg7 4.Bg2 O O 5.Nc3,51,44.568627450980394,33.33333333333333
Torre Attack Fianchetto Defense...5.c3 d6 6.e4 Nbd7 7.Bc4,50,464.54,30.0
French Defense Exchange Variation 3...exd5 4.Nf3 Nc6 5.Bb5,50,93.4,44.0
Queens Gambit Declined Austrian Variation 3.cxd5 Qxd5,50,245.54,40.0
Sicilian Defense French Variation 3.d3 Nc6,50,112.52,40.0
Kings Indian Defense Normal Variation 4.e4 O O 5.Bd3 d6,50,42.98,48.0
Sicilian Defense Kramnik Variation 3...d6 4.d4 cxd4 5.Nxd4,50,312.16,34.0
Sicilian Defense Kramnik Variation 3...Nc6 4.d4,50,412.94,38.0
Sicilian Defense Taimanov Variation 5.c4,50,330.92,32.0
English Opening Kings English Variation 2.e3 Nf6 3.Nc3,50,231.58,52.0
Four Knights Game Glek Variation 4...Bc5 5.Bg2 d6 6.d3,50,316.18,32.0
Giuoco Piano Game Center Attack 5...exd4,50,67.24,38.0
Giuoco Piano Game Center Attack,49,827.3265306122449,46.93877551020408
Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4 Bf5 4.e3 e6,49,84.77551020408163,30.612244897959183
Sicilian Defense 2.Nf3 d6 3.Bc4 Nc6,49,82.51020408163265,44.89795918367347
Sicilian Defense McDonnell Attack 2...Nc6 3.Nf3 e6 4.Bb5,49,445.3469387755102,38.775510204081634
Kings Gambit Declined Classical Variation 3.Nf3 d6 4.Nc3 Nf6 5.Bc4,49,38.51020408163265,44.89795918367347
Petrovs Defense Steinitz Attack,49,97.91836734693878,38.775510204081634
French Defense Advance Variation 3...b6 4.Nf3,49,692.9591836734694,34.69387755102041
Nimzowitsch Larsen Attack Classical Variation 2.e3 e5,49,464.3469387755102,20.408163265306122
Kings Gambit Accepted Schallopp Defense 4.Nc3 d5 5.exd5 Nxd5,48,252.6875,31.25
Benoni Defense Czech Variation,48,916.4375,31.25
Van Geet Opening 1...Nf6,48,362.25,29.166666666666668
Modern Defense Three Pawns Pterodactyl Defense 4.Nf3,48,43.875,39.58333333333333
Reti Opening Queenside Fianchetto Variation 2.e4,48,260.9791666666667,41.66666666666667
Modern Defense with 1 d4 2.c4 Bg7 3.Nf3,48,59.833333333333336,33.33333333333333
Pirc Defense Modern Defense Geller System 2...Nf6 3.Nc3,48,325.1458333333333,43.75
Danish Gambit Declined Sorensen Defense 4.exd5 Qxd5,48,69.33333333333333,31.25
Old Benoni Defense 2.d5 e6 3.Nc3,48,309.4583333333333,43.75
Old Benoni Defense Franco Benoni Defense 3...exd5,48,749.4791666666666,25.0
Closed Sicilian Defense Grand Prix Attack...6.O O Nf6 7.d3 O O,48,43.104166666666664,45.83333333333333
Bishops Opening Berlin Defense 3.d3 Bc5 4.Nf3,48,436.6458333333333,45.83333333333333
Giuoco Piano Game Giuoco Pianissimo Variation 4...Nf6 5.Bg5 h6,48,247.35416666666666,50.0
Sicilian Defense OKelly Yerevan System 3...e6,47,571.3404255319149,23.404255319148938
Alekhines Defense Four Pawns Attack 5...dxe5 6.fxe5 Nc6,47,255.48936170212767,40.42553191489361
Sicilian Defense Nyezhmetdinov Rossolimo Attack,47,390.82978723404256,46.808510638297875
English Opening Four Knights Kingside Fianchetto Line 4...Bc5 5.Bg2 d6 6.d3,47,58.276595744680854,42.5531914893617
Four Knights Game Scotch Variation,47,89.85106382978724,36.17021276595745
Queens Pawn Opening...3.Bg2 Bg7 4.Nf3 Nf6 5.O O,47,80.74468085106383,25.53191489361702
French Defense Classical Steinitz Variation 4...Nfd7 5.f4 c5 6.Nf3,47,37.276595744680854,29.78723404255319
Modern Defense Standard Two Knights Variation 4...a6,47,38.361702127659576,38.297872340425535
Kings Pawn Opening St George Defense 2.d4,47,512.936170212766,27.659574468085108
English Opening Anglo Indian Defense...3.Bg2 Bg7 4.Nc3 O O 5.d3,47,433.8085106382979,40.42553191489361
Indian Game East Indian London System...5.Nbd2 d6 6.h3 Nbd7,47,59.08510638297872,27.659574468085108
Alapin Sicilian Defense 2...e5 3.Nf3,46,420.5652173913044,54.347826086956516
Scotch Game Dubois Reti Scotch Gambit Janowski Defense 6.Nxd4,46,42.21739130434783,43.47826086956522
Kings Fianchetto Opening Symmetrical Variation 2.Bg2 Bg7 3.f4,46,41.5,36.95652173913043
Sicilian Defense Bowdler Attack,46,271.6304347826087,34.78260869565217
Caro Kann Defense Advance Variation 3...Bf5 4.c3 e6,46,265.30434782608694,23.91304347826087
Queens Gambit Declined Albin Countergambit 3.dxe5,46,40.71739130434783,43.47826086956522
Queens Pawn Opening Zukertort Chigorin Variation 3.e3 Bg4 4.Be2,46,111.65217391304348,34.78260869565217
Modern Defense Standard Line 3...d6 4.Bg5,46,73.91304347826087,23.91304347826087
French Defense Advance Paulsen Attack 5...cxd4 6.cxd4 Nge7,46,247.1304347826087,36.95652173913043
Anderssen Opening 1...Nf6,45,85.68888888888888,26.666666666666668
Sicilian Defense Staunton Cochrane Variation...3.Ne2 Nf6 4.Nbc3 e6,45,545.9777777777778,28.888888888888886
Modern Defense with 1 e4...3.Nf3 d6 4.h3 Nf6,45,53.355555555555554,51.11111111111111
Giuoco Piano Game Center Attack 5...exd4 6.cxd4 Bb4 7.Bd2,45,261.44444444444446,68.88888888888889
Benoni Defense Modern Classical Variation 7...Bg7,45,32.71111111111111,40.0
Bishops Opening Berlin Vienna Hybrid Variation,45,322.9111111111111,24.444444444444443
Birds Opening 1...g6 2.Nf3 Bg7,45,243.44444444444446,28.888888888888886
Scotch Game 3...exd4 4.Nxd4,45,326.4,33.33333333333333
Modern Defense with 1 e4 2.d4 Bg7 3.Be3 d6 4.Qd2,45,56.06666666666667,44.44444444444444
Scotch Game 3...exd4 4.Nxd4 d6,45,74.97777777777777,42.22222222222222
Scotch Game Classical Variation...6.c3 Nge7 7.Bc4 O O 8.O O,45,250.62222222222223,37.77777777777778
Scotch Game Dubois Reti Max Lange Attack,45,314.3777777777778,26.666666666666668
Sicilian Defense Bowdler Attack 2...e6 3.Nc3 a6,45,425.02222222222224,33.33333333333333
Giuoco Piano Game Giuoco Pianissimo Variation 4...Nf6 5.Bb3 d6,45,41.24444444444445,37.77777777777778
Kings Indian Defense Normal Variation 4.Nf3 d6,45,42.8,28.888888888888886
Ruy Lopez Opening Morphy Defense Neo Arkhangelsk Variation 6.c3 O O 7.d4,45,223.15555555555557,31.11111111111111
Kings Pawn Opening Latvian Gambit Accepted,45,84.11111111111111,35.55555555555556
Pirc Defense Main Line Austrian Dragon Formation 6.d5,44,44.56818181818182,29.545454545454547
Indian Game Tartakower Attack 2...c5 3.d5 e6,44,278.09090909090907,25.0
Kings Indian Defense Fianchetto Yugoslav System 5.Nf3 O O 6.Nc3,44,238.86363636363637,47.72727272727273
Sicilian Defense Nyezhmetdinov Rossolimo Fianchetto Variation 4.Bxc6 bxc6 5.d4,44,41.97727272727273,43.18181818181818
Nimzowitsch Defense Scandinavian Exchange Variation 4.Nf3 Bg4,44,255.3409090909091,43.18181818181818
Philidor Defense 3.d4 Qe7,44,30.863636363636363,45.45454545454545
Modern Defense Standard Line 3...d6 4.h3,44,266.97727272727275,38.63636363636363
Van Geet Opening Reversed Nimzowitsch Variation,44,523.4318181818181,36.36363636363637
Sicilian Defense OKelly Venice System...4.d4 d5 5.e5 Nc6,44,96.18181818181819,29.545454545454547
Ponziani Opening Caro Gambit,44,242.11363636363637,36.36363636363637
French Defense Advance Paulsen Attack...6.Bd3 cxd4 7.cxd4 Nf5,44,66.13636363636364,36.36363636363637
Vienna Game Anderssen Defense,44,487.90909090909093,36.36363636363637
Van Geet Opening Reversed Nimzowitsch Variation 2.Nf3,44,361.27272727272725,34.090909090909086
Sicilian Defense McDonnell Attack 2...d6,43,67.5813953488372,44.18604651162791
Pirc Defense Main Line Austrian Weiss Variation 6...Na6,43,49.18604651162791,39.53488372093023
Alekhines Defense Brooklyn Variation 3.d4,43,55.72093023255814,39.53488372093023
Pirc Defense 2.Bc4,43,35.604651162790695,32.55813953488372
